entry_date,order_id,revenue,cost_energy,cost_material,cost_labor,profit
2024-08-12,ORD-1753,69750.0,271.89,43089.16,181.68,26207.28
2024-08-13,ORD-1754,74300.0,287.93,45764.93,192.82,28054.33
2024-08-11,ORD-1755,108750.0,281.68,59543.62,188.27,48736.43
2024-08-12,ORD-1756,70450.0,275.41,43642.76,183.89,26347.94
2024-08-13,ORD-1757,76350.0,198.09,42140.28,132.55,33879.08
2024-08-14,ORD-1758,45700.0,178.28,28382.72,118.76,17020.25
2024-08-12,ORD-1759,112000.0,432.51,69562.45,291.36,41713.68
2024-08-13,ORD-1760,99500.0,385.42,61971.0,259.61,36883.97
2024-08-13,ORD-1761,63100.0,241.71,39485.91,164.25,23208.13
2024-08-14,ORD-1762,141900.0,360.37,78847.06,246.07,62446.5
2024-08-15,ORD-1763,152100.0,387.46,84419.58,263.07,67029.9
2024-08-13,ORD-1764,97200.0,372.29,60881.9,253.15,35692.66
2024-08-15,ORD-1765,61200.0,233.74,38363.08,159.39,22443.79
2024-08-14,ORD-1766,62550.0,242.89,39252.71,162.81,22891.59
2024-08-14,ORD-1767,149700.0,386.27,83472.0,259.11,65582.62
2024-08-14,ORD-1768,82650.0,212.52,46076.54,143.23,36217.7
2024-08-16,ORD-1769,41650.0,161.83,26231.08,108.58,15148.52
2024-08-17,ORD-1770,76450.0,295.8,48482.79,199.99,27471.42
2024-08-15,ORD-1771,127500.0,327.53,71435.09,220.88,55516.5
2024-08-18,ORD-1772,174150.0,449.05,98419.2,303.26,74978.49
2024-08-16,ORD-1773,76500.0,196.54,43084.8,132.45,33086.21
2024-08-17,ORD-1774,93300.0,231.79,52805.38,161.8,40101.04
2024-08-19,ORD-1775,40850.0,152.59,26085.35,106.57,14505.49
2024-08-17,ORD-1776,137400.0,342.38,77854.08,239.01,58964.53
2024-08-18,ORD-1777,148950.0,405.71,84624.14,259.04,63661.1
2024-08-18,ORD-1778,41700.0,169.66,26636.21,108.39,14785.74
2024-08-18,ORD-1779,60600.0,164.85,34495.38,105.55,25834.22
2024-08-19,ORD-1780,73200.0,199.39,41462.43,126.65,31411.53
2024-08-20,ORD-1781,100500.0,410.21,64360.23,262.09,35467.47
2024-08-20,ORD-1782,79900.0,276.92,51392.16,208.27,28022.64
2024-08-20,ORD-1783,151950.0,351.4,86721.6,263.97,64613.03
2024-08-20,ORD-1784,79800.0,183.99,45454.08,138.42,34023.5
2024-08-20,ORD-1785,138750.0,368.28,79674.37,240.67,58466.67
2024-08-22,ORD-1786,69150.0,184.27,39665.47,120.27,29179.99
2024-08-22,ORD-1787,81750.0,327.04,53059.01,214.18,28149.77
2024-08-22,ORD-1788,41500.0,164.63,26851.46,108.21,14375.69
2024-08-21,ORD-1789,108100.0,429.52,69865.32,281.41,37523.75
2024-08-23,ORD-1790,161550.0,391.89,93061.44,280.47,67816.2
2024-08-23,ORD-1791,95200.0,346.42,61782.46,248.09,32823.04
2024-08-22,ORD-1792,170400.0,415.31,98231.52,296.71,71456.47
2024-08-22,ORD-1793,86800.0,330.46,56803.01,227.2,29439.33
2024-08-22,ORD-1794,46350.0,176.23,30351.26,121.18,15701.33
2024-08-22,ORD-1795,97650.0,370.23,63692.16,254.59,33333.02
2024-08-23,ORD-1796,82200.0,210.73,47632.16,142.34,34214.77
2024-08-23,ORD-1797,90600.0,234.01,52673.52,158.0,37534.47
2024-08-24,ORD-1798,151950.0,391.09,88223.8,264.14,63070.96
2024-08-24,ORD-1799,66000.0,161.87,38404.96,114.34,27318.83
2024-08-26,ORD-1800,50200.0,185.23,32927.89,130.61,16956.27
2024-08-24,ORD-1801,110450.0,407.06,72500.27,287.48,37255.18
2024-08-26,ORD-1802,115950.0,285.56,67557.82,201.49,47905.14
2024-08-24,ORD-1803,96150.0,236.12,56036.33,166.91,39710.64
2024-08-27,ORD-1804,71150.0,247.05,47186.49,186.34,23530.12
2024-08-25,ORD-1805,103100.0,356.44,68278.91,269.48,34195.17
2024-08-26,ORD-1806,125400.0,278.86,74245.92,218.68,50656.54
2024-08-27,ORD-1807,110100.0,244.19,64965.18,191.21,44699.42
2024-08-28,ORD-1808,58600.0,195.09,39045.4,153.05,19206.47
2024-08-27,ORD-1809,45100.0,150.45,29963.53,117.36,14868.66
2024-08-27,ORD-1810,42200.0,147.73,28079.88,109.7,13862.69
2024-08-27,ORD-1811,67950.0,158.26,40278.88,118.33,27394.53
2024-08-27,ORD-1812,115150.0,401.75,76853.7,300.02,37594.53
2024-08-28,ORD-1813,128400.0,297.83,75944.32,222.58,51935.27
2024-08-29,ORD-1814,157350.0,389.65,93853.2,273.06,62834.09
2024-08-28,ORD-1815,46850.0,174.55,31574.9,122.39,14978.15
2024-08-30,ORD-1816,66000.0,164.21,39507.73,114.84,26213.23
2024-08-28,ORD-1817,100600.0,373.7,67708.38,262.69,32255.23
2024-08-30,ORD-1818,145800.0,381.17,87828.29,254.1,57336.45
2024-08-31,ORD-1819,157350.0,409.93,94487.4,272.7,62179.97
2024-08-30,ORD-1820,119400.0,311.18,71990.4,208.14,46890.28
2024-08-31,ORD-1821,177300.0,423.49,107180.88,308.47,69387.16
2024-08-30,ORD-1822,87450.0,314.04,59695.68,228.85,27211.42
2024-08-30,ORD-1823,43450.0,156.27,29712.17,113.83,13467.74
2024-09-01,ORD-1824,57050.0,203.22,38951.91,148.55,17746.32
2024-09-02,ORD-1825,132000.0,312.58,80041.28,229.38,51416.76
2024-09-02,ORD-1826,124500.0,296.62,75675.39,217.0,48310.98
2024-09-01,ORD-1827,60750.0,145.1,36928.14,105.88,23570.89
2024-09-01,ORD-1828,136500.0,381.96,97322.92,279.14,38515.98
2024-09-01,ORD-1829,95600.0,310.37,65742.75,249.09,29297.78
2024-09-01,ORD-1830,149100.0,322.49,91134.0,259.19,57384.32
2024-09-03,ORD-1831,67950.0,156.01,41717.15,118.12,25958.72
2024-09-03,ORD-1832,55100.0,188.71,38179.46,144.24,16587.58
2024-09-04,ORD-1833,113700.0,260.33,70018.66,198.25,43222.76
2024-09-03,ORD-1834,52100.0,179.06,36043.07,136.03,15741.85
2024-09-03,ORD-1835,50650.0,173.46,35078.24,132.4,15265.9
2024-09-05,ORD-1836,101100.0,251.93,62210.7,176.1,38461.28
2024-09-04,ORD-1837,93650.0,349.38,64837.37,244.06,28219.18
2024-09-04,ORD-1838,110750.0,412.25,76899.34,289.35,33149.06
2024-09-06,ORD-1839,70600.0,220.62,49453.57,184.67,20741.14
2024-09-04,ORD-1840,67200.0,239.2,53635.69,200.11,13125.0
2024-09-05,ORD-1841,129600.0,270.36,80668.45,225.89,48435.3
2024-09-04,ORD-1842,76150.0,238.33,53217.48,198.62,22495.58
2024-09-05,ORD-1843,64200.0,133.49,39962.48,111.83,23992.2
2024-09-05,ORD-1844,63600.0,198.62,44435.03,165.87,18800.49
2024-09-06,ORD-1845,80200.0,274.07,56590.87,210.05,23125.0
2024-09-07,ORD-1846,96150.0,217.57,60101.47,167.46,35663.49
2024-09-05,ORD-1847,73650.0,250.09,51921.77,192.35,21285.79
2024-09-06,ORD-1848,106050.0,281.97,77888.51,216.53,27662.99
2024-09-06,ORD-1849,109650.0,349.48,77507.1,286.06,31507.36
2024-09-06,ORD-1850,59300.0,188.06,41853.83,154.66,17103.45
2024-09-07,ORD-1851,159450.0,337.95,100054.62,277.17,58780.26
2024-09-08,ORD-1852,56450.0,187.6,40217.81,147.96,15896.64
2024-09-09,ORD-1853,41850.0,138.57,29667.71,109.01,11934.7
2024-09-07,ORD-1854,157800.0,347.91,99600.44,275.41,57576.24
2024-09-08,ORD-1855,107550.0,223.97,68420.16,187.7,38718.17
2024-09-10,ORD-1856,62050.0,192.93,44366.2,161.99,17328.88
2024-09-10,ORD-1857,96450.0,200.04,61293.06,168.27,34788.63
2024-09-09,ORD-1858,95850.0,304.61,68707.0,250.67,26587.73
2024-09-11,ORD-1859,35150.0,130.95,29496.87,107.62,5414.55
2024-09-09,ORD-1860,103100.0,328.14,74099.29,270.29,28402.28
2024-09-09,ORD-1861,93450.0,199.02,59422.27,162.69,33666.02
2024-09-10,ORD-1862,148350.0,290.36,95037.57,258.21,52763.86
2024-09-12,ORD-1863,105600.0,206.72,67541.82,183.66,37667.8
2024-09-10,ORD-1864,94000.0,277.98,67829.23,246.12,25646.66
2024-09-12,ORD-1865,78200.0,222.13,56629.73,204.55,21143.58
2024-09-12,ORD-1866,55550.0,157.55,40274.83,145.67,14971.94
2024-09-12,ORD-1867,62400.0,119.1,40154.75,109.21,22016.94
2024-09-11,ORD-1868,161700.0,306.81,103749.12,282.2,57361.87
2024-09-13,ORD-1869,68900.0,195.98,49713.12,179.92,18810.98
2024-09-13,ORD-1870,73000.0,208.03,52955.28,191.63,19645.06
2024-09-13,ORD-1871,113100.0,237.97,72793.73,197.2,39871.1
2024-09-14,ORD-1872,112500.0,356.93,81784.62,295.16,30063.29
2024-09-12,ORD-1873,57400.0,215.12,49287.42,177.76,7719.7
2024-09-13,ORD-1874,112050.0,215.05,72627.0,196.0,39011.95
2024-09-15,ORD-1875,106500.0,204.5,69140.9,186.05,36968.55
2024-09-14,ORD-1876,50900.0,146.66,37185.02,133.35,13434.97
2024-09-14,ORD-1877,86600.0,245.59,63799.01,227.29,22328.12
2024-09-15,ORD-1878,79500.0,150.16,51897.66,138.75,27313.43
2024-09-14,ORD-1879,89400.0,168.64,58336.1,155.83,30739.43
2024-09-15,ORD-1880,119350.0,336.8,87613.89,312.02,31087.29
2024-09-17,ORD-1881,101200.0,344.18,74450.25,264.56,26141.02
2024-09-15,ORD-1882,56450.0,193.11,41662.8,148.12,14445.97
2024-09-16,ORD-1883,168750.0,385.55,110514.0,295.37,57555.07
2024-09-17,ORD-1884,89300.0,269.32,65839.87,233.73,22957.07
2024-09-17,ORD-1885,93000.0,214.72,69954.86,186.28,22644.14
2024-09-17,ORD-1886,96700.0,277.12,71669.45,253.55,24499.88
2024-09-17,ORD-1887,39950.0,114.31,29567.33,104.48,10163.87
2024-09-19,ORD-1888,64700.0,185.5,47890.23,169.4,16454.86
2024-09-17,ORD-1889,68300.0,233.81,60609.35,214.47,7242.37
2024-09-19,ORD-1890,86600.0,262.74,64406.97,226.96,21703.33
2024-09-20,ORD-1891,71250.0,248.06,60705.42,213.65,10082.87
2024-09-19,ORD-1892,71550.0,144.38,47182.42,124.91,24098.29
2024-09-18,ORD-1893,42700.0,147.77,36201.16,127.42,6223.65
2024-09-20,ORD-1894,44250.0,134.76,32943.8,116.12,11055.33
2024-09-20,ORD-1895,41700.0,120.45,31072.87,109.06,10397.62
2024-09-21,ORD-1896,90300.0,174.55,59766.95,157.89,30200.62
2024-09-20,ORD-1897,117300.0,227.93,77905.18,205.49,38961.4
2024-09-21,ORD-1898,91950.0,267.02,68538.71,240.61,22903.65
2024-09-19,ORD-1899,162600.0,313.14,107540.86,283.03,54462.97
2024-09-21,ORD-1900,59600.0,161.23,44651.86,156.34,14630.57
2024-09-21,ORD-1901,53150.0,143.92,39657.41,138.85,13209.82
2024-09-21,ORD-1902,137250.0,247.52,91043.07,238.76,45720.65
2024-09-20,ORD-1903,129300.0,234.13,85874.69,225.66,42965.52
2024-09-23,ORD-1904,72300.0,144.62,48051.54,126.01,23977.82
2024-09-22,ORD-1905,81400.0,243.52,61011.5,213.11,19931.87
2024-09-23,ORD-1906,99750.0,183.85,66659.16,175.13,32731.85
2024-09-24,ORD-1907,63750.0,175.68,47976.66,167.38,15430.27
2024-09-22,ORD-1908,134700.0,245.54,89676.0,235.38,44543.08
2024-09-24,ORD-1909,79500.0,144.67,53008.48,138.77,26208.08
2024-09-23,ORD-1910,69900.0,127.81,46631.52,122.19,23018.48
2024-09-23,ORD-1911,71250.0,130.25,47428.64,124.33,23566.78
2024-09-25,ORD-1912,90850.0,222.63,68821.46,238.4,21567.51
2024-09-25,ORD-1913,129150.0,211.38,87143.73,226.56,41568.32
2024-09-23,ORD-1914,153150.0,250.39,102905.9,267.81,49725.9
2024-09-26,ORD-1915,177750.0,307.83,119571.2,310.9,57560.07
2024-09-25,ORD-1916,79900.0,207.62,60438.72,209.55,19044.11
2024-09-26,ORD-1917,117750.0,342.88,89841.96,309.22,27255.94
2024-09-25,ORD-1918,114850.0,334.65,87377.94,301.22,26836.19
2024-09-26,ORD-1919,110100.0,290.45,84147.96,288.68,25372.91
2024-09-27,ORD-1920,166650.0,293.1,113212.64,291.7,52852.56
2024-09-26,ORD-1921,157350.0,275.89,106612.8,274.2,50187.12
2024-09-29,ORD-1922,96750.0,154.7,65764.2,169.05,30662.06
2024-09-27,ORD-1923,157800.0,253.5,107567.8,275.57,49703.13
2024-09-29,ORD-1924,67100.0,167.6,51472.51,175.37,15284.52
2024-09-30,ORD-1925,135300.0,225.26,92323.71,236.24,42514.78
2024-09-28,ORD-1926,63300.0,106.22,43302.27,111.01,19780.5
2024-09-30,ORD-1927,70050.0,117.08,47795.9,122.41,22014.6
2024-09-30,ORD-1928,110850.0,290.41,85849.42,291.22,24418.95
2024-09-30,ORD-1929,113100.0,197.75,77610.96,197.81,35093.47
2024-09-30,ORD-1930,68050.0,178.7,52664.58,178.61,15028.11
2024-10-01,ORD-1931,88500.0,155.18,60774.72,155.02,27415.08
2024-10-01,ORD-1932,76000.0,199.45,58901.17,199.97,16699.41
2024-10-01,ORD-1933,78350.0,170.95,60831.68,205.34,17142.02
2024-10-01,ORD-1934,63100.0,147.38,49350.14,165.97,13436.51
2024-10-03,ORD-1935,146100.0,224.79,101215.1,254.84,44405.26
2024-10-02,ORD-1936,43150.0,100.41,33677.87,113.2,9258.51
2024-10-01,ORD-1937,130200.0,200.27,90015.07,227.02,39757.64
2024-10-04,ORD-1938,59750.0,122.69,46895.4,156.95,12574.97
2024-10-04,ORD-1939,96000.0,130.54,66904.1,168.29,28797.06
2024-10-02,ORD-1940,43000.0,87.54,33686.53,112.57,9113.36
2024-10-03,ORD-1941,122850.0,166.71,85453.84,214.24,37015.21
2024-10-04,ORD-1942,104550.0,146.49,73151.75,183.16,31068.6
2024-10-04,ORD-1943,115450.0,242.31,90654.79,301.74,24251.15
2024-10-05,ORD-1944,152550.0,245.81,107308.08,266.51,44729.61
2024-10-04,ORD-1945,51950.0,126.01,41266.27,136.71,10421.02
2024-10-05,ORD-1946,41850.0,101.13,33218.16,110.04,8420.66
2024-10-05,ORD-1947,54450.0,132.03,43238.84,143.34,10935.79
2024-10-07,ORD-1948,108300.0,170.91,76700.45,190.41,31238.23
2024-10-06,ORD-1949,108150.0,169.45,76383.5,188.89,31408.15
2024-10-06,ORD-1950,65050.0,153.36,51701.49,170.59,13024.55
2024-10-05,ORD-1951,118050.0,185.08,83356.27,206.67,34301.98
2024-10-06,ORD-1952,74350.0,174.65,59070.44,194.87,14910.04
2024-10-07,ORD-1953,125100.0,184.34,88699.6,219.35,35996.72
2024-10-08,ORD-1954,45650.0,101.24,36524.92,119.97,8903.86
2024-10-09,ORD-1955,72750.0,153.18,58493.33,190.96,13912.54
2024-10-08,ORD-1956,60300.0,84.34,43132.66,105.79,16977.21
2024-10-08,ORD-1957,171300.0,239.75,122244.78,299.58,48515.88
2024-10-09,ORD-1958,58950.0,119.65,47637.65,154.79,11037.91
2024-10-09,ORD-1959,75900.0,101.95,54289.75,132.23,21376.07
2024-10-09,ORD-1960,148650.0,201.55,106862.83,260.64,41324.98
2024-10-08,ORD-1961,58400.0,118.61,47154.83,153.36,10973.2
2024-10-09,ORD-1962,67100.0,135.97,54195.87,176.36,12591.8
2024-10-10,ORD-1963,113850.0,168.38,82186.27,199.29,31296.06
2024-10-10,ORD-1964,74250.0,110.17,53712.29,130.59,20296.95
2024-10-09,ORD-1965,169050.0,249.49,121877.28,295.8,46627.42
2024-10-11,ORD-1966,84600.0,187.48,68596.42,222.14,15593.96
2024-10-12,ORD-1967,176550.0,230.09,127713.76,308.78,48297.37
2024-10-12,ORD-1968,70200.0,91.61,50652.58,122.71,19333.11
2024-10-12,ORD-1969,155400.0,203.06,112561.28,271.89,42363.77
2024-10-12,ORD-1970,46000.0,90.5,37502.39,120.93,8286.17
2024-10-12,ORD-1971,85350.0,112.4,61908.7,149.61,23179.28
2024-10-13,ORD-1972,178650.0,253.67,130087.7,312.76,47995.87
2024-10-13,ORD-1973,67800.0,95.89,49204.72,118.38,18381.01
2024-10-13,ORD-1974,138300.0,196.92,100586.64,242.63,37273.8
2024-10-13,ORD-1975,70450.0,131.87,57978.83,185.34,12153.97
2024-10-13,ORD-1976,114100.0,212.94,93969.92,300.12,19617.02
2024-10-14,ORD-1977,93250.0,186.2,77132.95,245.16,15685.69
2024-10-13,ORD-1978,83250.0,165.95,68892.25,218.69,13973.1
2024-10-13,ORD-1979,116100.0,154.58,85044.02,202.68,30698.72
2024-10-14,ORD-1980,177900.0,243.38,131566.4,312.39,45777.83
2024-10-16,ORD-1981,47250.0,97.56,39469.92,124.74,7557.78
2024-10-14,ORD-1982,108000.0,221.47,89760.9,283.32,17734.3
2024-10-14,ORD-1983,128100.0,175.6,94639.36,223.99,33061.05
2024-10-15,ORD-1984,103200.0,142.02,76286.4,181.04,26590.54
2024-10-17,ORD-1985,149250.0,182.01,110500.22,260.69,38307.07
2024-10-17,ORD-1986,54550.0,100.5,45514.78,143.15,8791.57
2024-10-18,ORD-1987,106350.0,140.33,79347.6,186.28,26675.79
2024-10-17,ORD-1988,118700.0,235.69,99812.25,312.72,18339.34
2024-10-17,ORD-1989,53250.0,105.12,44695.8,139.97,8309.11
2024-10-17,ORD-1990,84800.0,166.98,71145.0,222.58,13265.43
2024-10-18,ORD-1991,123150.0,130.23,92617.6,216.01,30186.15
2024-10-19,ORD-1992,45350.0,84.45,44926.38,138.56,200.61
2024-10-20,ORD-1993,55100.0,88.78,47049.56,145.26,7816.41
2024-10-20,ORD-1994,160050.0,171.88,121162.52,280.84,38434.76
2024-10-19,ORD-1995,84450.0,138.61,72013.21,221.81,12076.37
2024-10-20,ORD-1996,59150.0,80.58,50715.73,155.32,8198.38
2024-10-22,ORD-1997,75900.0,68.91,57700.19,132.62,17998.28
2024-10-20,ORD-1998,43750.0,60.03,37630.56,115.43,5943.98
2024-10-21,ORD-1999,85700.0,156.84,73878.3,225.48,11439.38
2024-10-23,ORD-2000,76500.0,112.03,70098.48,161.0,6128.49
2024-10-23,ORD-2001,86700.0,106.21,66433.2,152.4,20008.19
2024-10-21,ORD-2002,45600.0,83.56,39258.58,119.85,6138.0
2024-10-21,ORD-2003,47050.0,86.4,40633.07,124.0,6206.54
2024-10-23,ORD-2004,120900.0,137.28,93172.1,212.37,27378.26
2024-10-23,ORD-2005,119250.0,203.89,103564.59,314.22,15167.3
2024-10-23,ORD-2006,62700.0,107.41,54484.92,165.25,7942.42
2024-10-24,ORD-2007,147900.0,168.34,113928.26,259.4,33544.01
2024-10-25,ORD-2008,50250.0,71.2,43881.26,132.21,6165.33
2024-10-24,ORD-2009,72900.0,80.87,65937.98,149.09,6732.05
2024-10-24,ORD-2010,103700.0,147.83,90548.64,272.73,12730.8
2024-10-27,ORD-2011,109650.0,112.83,85574.58,192.67,23769.92
2024-10-25,ORD-2012,95700.0,147.19,84002.8,252.17,11297.84
2024-10-26,ORD-2013,102600.0,71.54,80244.35,180.26,22103.85
2024-10-26,ORD-2014,158700.0,110.04,123812.24,278.11,34499.6
2024-10-26,ORD-2015,54050.0,56.38,47568.43,142.54,6282.66
2024-10-28,ORD-2016,176100.0,163.82,138281.84,310.04,37344.3
2024-10-28,ORD-2017,105900.0,98.68,82969.1,186.31,22645.91
2024-10-29,ORD-2018,49600.0,50.91,43763.83,130.45,5654.8
2024-10-29,ORD-2019,91800.0,94.75,81187.63,242.1,10275.52
2024-10-29,ORD-2020,166650.0,114.2,130909.92,292.73,35333.15
2024-10-28,ORD-2021,116700.0,79.76,91578.24,204.68,24837.32
2024-10-29,ORD-2022,124500.0,106.09,98219.26,218.27,25956.38
2024-10-31,ORD-2023,44800.0,57.55,39842.55,118.1,4781.8
2024-10-30,ORD-2024,100700.0,105.59,89851.62,265.08,10477.72
2024-10-31,ORD-2025,77850.0,54.56,61680.32,136.7,15978.42
2024-11-01,ORD-2026,147750.0,103.28,117192.61,259.4,30194.72
2024-10-31,ORD-2027,84850.0,88.92,75795.62,223.88,8741.58
2024-10-31,ORD-2028,96000.0,67.0,76151.47,169.0,19612.53
2024-11-01,ORD-2029,64800.0,80.16,58000.19,171.13,6548.52
2024-11-01,ORD-2030,53500.0,66.13,48021.67,141.41,5270.79
2024-11-03,ORD-2031,66600.0,86.15,60003.28,175.69,6334.88
2024-11-02,ORD-2032,104400.0,89.19,83233.25,182.88,20894.69
2024-11-02,ORD-2033,44100.0,57.06,39822.8,116.52,4103.62
2024-11-03,ORD-2034,73050.0,93.82,65653.81,192.25,7110.12
2024-11-02,ORD-2035,92850.0,79.69,74264.15,163.37,18342.8
2024-11-03,ORD-2036,79750.0,102.94,71752.8,210.28,7683.98
2024-11-02,ORD-2037,69750.0,60.37,67226.88,147.08,2315.67
2024-11-03,ORD-2038,155400.0,112.18,124849.92,273.65,30164.25
2024-11-04,ORD-2039,104100.0,75.36,83553.41,183.4,20287.83
2024-11-02,ORD-2040,129450.0,92.98,103721.47,226.75,25408.79
2024-11-05,ORD-2041,100050.0,113.5,90700.24,263.78,8972.48
2024-11-05,ORD-2042,96750.0,73.16,77975.14,170.34,18531.36
2024-11-05,ORD-2043,100950.0,76.34,81224.1,177.37,19472.19
2024-11-03,ORD-2044,133950.0,100.94,107817.47,235.13,25796.46
2024-11-05,ORD-2045,74550.0,56.61,60166.0,131.28,14196.1
2024-11-04,ORD-2046,46000.0,51.8,41905.71,121.5,3920.98
2024-11-06,ORD-2047,147300.0,110.61,119004.96,259.15,27925.27
2024-11-05,ORD-2048,68600.0,76.93,62450.39,181.01,5891.67
2024-11-05,ORD-2049,89600.0,100.88,81453.09,235.88,7810.14
2024-11-06,ORD-2050,107200.0,120.27,97507.88,282.61,9289.25
2024-11-07,ORD-2051,75150.0,72.61,68891.89,198.34,5987.16
2024-11-07,ORD-2052,76050.0,48.85,61845.95,133.46,14021.74
2024-11-05,ORD-2053,101200.0,97.51,92677.62,266.48,8158.4
2024-11-06,ORD-2054,110600.0,105.22,102011.22,291.8,8191.77
2024-11-06,ORD-2055,79650.0,60.92,78668.11,168.84,752.13
2024-11-08,ORD-2056,49300.0,47.08,45491.49,130.06,3631.37
2024-11-06,ORD-2057,59300.0,56.66,54865.49,156.88,4220.96
2024-11-06,ORD-2058,132900.0,84.01,108811.97,233.53,23770.49
2024-11-09,ORD-2059,57150.0,58.34,56557.92,120.93,412.81
2024-11-08,ORD-2060,112700.0,143.71,104432.35,297.87,7826.06
2024-11-08,ORD-2061,75850.0,96.17,70128.75,199.83,5425.26
2024-11-10,ORD-2062,152550.0,90.24,125990.4,268.5,26200.85
2024-11-09,ORD-2063,144450.0,85.95,119567.36,255.04,24541.65
2024-11-08,ORD-2064,141450.0,84.07,117096.96,249.51,24019.46
2024-11-09,ORD-2065,109500.0,76.84,91272.3,193.32,17957.54
2024-11-11,ORD-2066,47800.0,50.38,44704.8,126.32,2918.5
2024-11-09,ORD-2067,153450.0,107.34,127284.5,270.12,25788.04
2024-11-11,ORD-2068,122700.0,86.02,101827.6,215.95,20570.43
2024-11-11,ORD-2069,92100.0,47.47,76857.78,162.3,15032.46
2024-11-12,ORD-2070,43300.0,33.39,40678.39,114.03,2474.19
2024-11-11,ORD-2071,89600.0,69.31,84543.56,236.98,4750.15
2024-11-11,ORD-2072,64200.0,25.77,53602.72,112.78,10458.74
2024-11-12,ORD-2073,155700.0,62.72,130875.8,275.36,24486.12
2024-11-12,ORD-2074,80250.0,60.19,75977.86,212.35,3999.6
2024-11-12,ORD-2075,79400.0,59.32,74755.44,209.1,4376.14
2024-11-14,ORD-2076,126600.0,75.04,125376.0,263.83,885.12
2024-11-13,ORD-2077,103650.0,62.63,98226.96,273.71,5086.71
2024-11-13,ORD-2078,109350.0,65.94,103657.78,288.56,5337.72
2024-11-15,ORD-2079,115300.0,69.72,109560.84,305.5,5363.95
2024-11-14,ORD-2080,137850.0,58.08,117033.84,243.81,20514.27
2024-11-16,ORD-2081,163050.0,68.29,138059.4,287.21,24635.1
2024-11-15,ORD-2082,57350.0,35.94,54717.12,151.47,2445.48
2024-11-16,ORD-2083,58300.0,36.71,55667.07,154.32,2441.9
2024-11-15,ORD-2084,93000.0,37.49,78981.26,163.61,13817.65
2024-11-17,ORD-2085,61850.0,37.4,59379.03,163.77,2269.8
2024-11-16,ORD-2086,56950.0,34.49,54752.71,150.92,2011.88
2024-11-16,ORD-2087,113850.0,45.9,96914.21,200.47,16689.42
2024-11-19,ORD-2088,101550.0,50.44,87033.5,178.94,14287.12
2024-11-18,ORD-2089,92600.0,68.73,89536.68,244.67,2749.92
2024-11-17,ORD-2090,44200.0,33.02,42842.82,117.23,1206.93
2024-11-18,ORD-2091,77550.0,67.27,87418.61,238.93,-10174.8
2024-11-17,ORD-2092,83000.0,61.73,80101.63,218.99,2617.66
2024-11-19,ORD-2093,105750.0,43.6,91247.04,186.52,14272.84
2024-11-20,ORD-2094,77500.0,47.64,75249.81,204.84,1997.71
2024-11-20,ORD-2095,119500.0,71.85,116361.07,315.26,2751.81
2024-11-21,ORD-2096,90150.0,54.51,87841.68,238.36,2015.46
2024-11-21,ORD-2097,72900.0,43.82,70836.93,191.88,1827.38
2024-11-19,ORD-2098,40600.0,24.36,39548.19,107.24,920.21
2024-11-21,ORD-2099,81600.0,32.86,71299.18,144.22,10123.73
2024-11-22,ORD-2100,63900.0,38.45,62500.63,168.8,1192.13
2024-11-20,ORD-2101,61450.0,37.36,60305.06,162.7,944.88
2024-11-21,ORD-2102,111150.0,44.63,96800.35,195.93,14109.08
2024-11-22,ORD-2103,98250.0,39.54,85930.34,173.19,12106.93
2024-11-21,ORD-2104,115050.0,46.41,100840.63,203.18,13959.78
2024-11-22,ORD-2105,146250.0,58.62,127652.99,257.42,18280.97
2024-11-22,ORD-2106,63600.0,25.62,55717.39,112.34,7744.65
2024-11-22,ORD-2107,50700.0,30.59,49929.85,134.1,605.47
2024-11-23,ORD-2108,42050.0,25.43,41619.75,111.07,293.75
2024-11-22,ORD-2109,50450.0,30.46,49805.62,133.08,480.84
2024-11-24,ORD-2110,83550.0,33.4,73377.0,147.05,9992.54
2024-11-23,ORD-2111,107050.0,64.74,106021.88,283.44,679.95
2024-11-22,ORD-2112,111500.0,67.23,110460.0,295.15,677.62
2024-11-22,ORD-2113,61100.0,36.82,60358.5,161.44,543.23
2024-11-24,ORD-2114,88650.0,35.76,78460.27,156.5,9997.47
2024-11-25,ORD-2115,129600.0,52.11,114652.38,228.5,14667.0
2024-11-24,ORD-2116,118350.0,47.55,104613.7,209.0,13479.76
2024-11-24,ORD-2117,128100.0,51.68,113067.33,226.19,14754.8
2024-11-24,ORD-2118,84900.0,34.16,75362.24,149.86,9353.73
2024-11-25,ORD-2119,81600.0,49.26,81598.2,216.09,-263.55
2024-11-27,ORD-2120,42250.0,25.65,42322.35,112.06,-210.06
2024-11-26,ORD-2121,72800.0,44.17,72894.02,192.74,-330.93
2024-11-26,ORD-2122,108300.0,43.88,96395.38,191.82,11668.92
2024-11-26,ORD-2123,75750.0,30.53,67184.66,133.43,8401.38
2024-11-27,ORD-2124,145950.0,58.52,129589.38,257.88,16044.22
2024-11-26,ORD-2125,70500.0,28.25,62855.92,123.82,7492.02
2024-11-26,ORD-2126,118200.0,47.58,105918.91,209.04,12024.47
2024-11-26,ORD-2127,75900.0,45.97,76731.03,201.53,-1078.53
2024-11-27,ORD-2128,145050.0,58.18,129456.45,255.84,15279.53
2024-11-28,ORD-2129,176100.0,70.92,158521.2,311.09,17196.78
