check_time,machine_id,batch_id,passed_qty,failed_qty,order_id
2024-06-26 14:23:13.632253,M02,ORD-1619-B1,456,0,ORD-1619
2024-06-26 16:23:13.632253,M02,ORD-1619-B2,455,1,ORD-1619
2024-06-26 18:23:13.632253,M02,ORD-1619-B3,455,1,ORD-1619
2024-06-26 20:23:13.632253,M02,ORD-1619-B4,452,4,ORD-1619
2024-06-26 22:23:13.632253,M02,ORD-1619-B5,456,0,ORD-1619
2024-06-26 08:00:00.000000,M03,ORD-1620-B1,204,0,ORD-1620
2024-06-26 10:00:00.000000,M03,ORD-1620-B2,204,0,ORD-1620
2024-06-26 12:00:00.000000,M03,ORD-1620-B3,204,0,ORD-1620
2024-06-26 14:00:00.000000,M03,ORD-1620-B4,204,0,ORD-1620
2024-06-26 16:00:00.000000,M03,ORD-1620-B5,203,1,ORD-1620
2024-06-27 08:00:00.000000,M01,ORD-1621-B1,476,0,ORD-1621
2024-06-27 10:00:00.000000,M01,ORD-1621-B2,476,0,ORD-1621
2024-06-27 12:00:00.000000,M01,ORD-1621-B3,475,1,ORD-1621
2024-06-27 08:00:00.000000,M02,ORD-1622-B1,211,1,ORD-1622
2024-06-27 10:00:00.000000,M02,ORD-1622-B2,212,0,ORD-1622
2024-06-27 12:56:31.730361,M02,ORD-1623-B1,397,3,ORD-1623
2024-06-27 14:56:31.730361,M02,ORD-1623-B2,397,3,ORD-1623
2024-06-27 16:56:31.730361,M02,ORD-1623-B3,399,1,ORD-1623
2024-06-27 18:56:31.730361,M02,ORD-1623-B4,399,1,ORD-1623
2024-06-27 08:00:00.000000,M03,ORD-1624-B1,249,0,ORD-1624
2024-06-27 10:00:00.000000,M03,ORD-1624-B2,249,0,ORD-1624
2024-06-27 12:00:00.000000,M03,ORD-1624-B3,249,0,ORD-1624
2024-06-28 08:00:00.000000,M01,ORD-1625-B1,238,0,ORD-1625
2024-06-28 10:00:00.000000,M01,ORD-1625-B2,236,2,ORD-1625
2024-06-28 12:00:00.000000,M01,ORD-1625-B3,236,2,ORD-1625
2024-06-28 14:00:00.000000,M01,ORD-1625-B4,238,0,ORD-1625
2024-06-28 16:00:00.000000,M01,ORD-1625-B5,237,1,ORD-1625
2024-06-28 08:00:00.000000,M02,ORD-1626-B1,469,3,ORD-1626
2024-06-28 10:00:00.000000,M02,ORD-1626-B2,471,1,ORD-1626
2024-06-28 12:00:00.000000,M02,ORD-1626-B3,472,0,ORD-1626
2024-06-28 14:00:00.000000,M02,ORD-1626-B4,470,2,ORD-1626
2024-06-28 08:00:00.000000,M03,ORD-1627-B1,457,3,ORD-1627
2024-06-28 10:00:00.000000,M03,ORD-1627-B2,458,2,ORD-1627
2024-06-28 12:00:00.000000,M03,ORD-1627-B3,458,2,ORD-1627
2024-06-28 14:00:00.000000,M03,ORD-1627-B4,458,2,ORD-1627
2024-06-28 17:59:36.054390,M03,ORD-1628-B1,286,1,ORD-1628
2024-06-28 19:59:36.054390,M03,ORD-1628-B2,285,2,ORD-1628
2024-06-29 08:00:00.000000,M01,ORD-1629-B1,294,2,ORD-1629
2024-06-29 10:00:00.000000,M01,ORD-1629-B2,296,0,ORD-1629
2024-06-29 08:00:00.000000,M02,ORD-1630-B1,246,2,ORD-1630
2024-06-29 10:00:00.000000,M02,ORD-1630-B2,247,1,ORD-1630
2024-06-29 12:00:00.000000,M02,ORD-1630-B3,247,1,ORD-1630
2024-06-29 08:00:00.000000,M03,ORD-1631-B1,412,3,ORD-1631
2024-06-29 10:00:00.000000,M03,ORD-1631-B2,412,3,ORD-1631
2024-06-29 12:00:00.000000,M03,ORD-1631-B3,414,1,ORD-1631
2024-06-29 14:00:00.000000,M03,ORD-1631-B4,412,3,ORD-1631
2024-06-29 16:00:00.000000,M03,ORD-1631-B5,415,0,ORD-1631
2024-06-30 08:00:00.000000,M01,ORD-1632-B1,297,2,ORD-1632
2024-06-30 10:00:00.000000,M01,ORD-1632-B2,297,2,ORD-1632
2024-06-30 15:29:05.535029,M01,ORD-1633-B1,206,0,ORD-1633
2024-06-30 17:29:05.535029,M01,ORD-1633-B2,206,0,ORD-1633
2024-06-30 08:00:00.000000,M02,ORD-1634-B1,224,1,ORD-1634
2024-06-30 10:00:00.000000,M02,ORD-1634-B2,224,1,ORD-1634
2024-06-30 12:00:00.000000,M02,ORD-1634-B3,224,1,ORD-1634
2024-06-30 14:00:00.000000,M02,ORD-1634-B4,223,2,ORD-1634
2024-07-01 08:00:00.000000,M01,ORD-1635-B1,224,0,ORD-1635
2024-07-01 10:00:00.000000,M01,ORD-1635-B2,223,1,ORD-1635
2024-07-01 12:00:00.000000,M01,ORD-1635-B3,222,2,ORD-1635
2024-07-01 08:00:00.000000,M02,ORD-1636-B1,425,2,ORD-1636
2024-07-01 10:00:00.000000,M02,ORD-1636-B2,425,2,ORD-1636
2024-07-01 12:00:00.000000,M02,ORD-1636-B3,427,0,ORD-1636
2024-07-01 14:00:00.000000,M02,ORD-1636-B4,426,1,ORD-1636
2024-07-01 08:00:00.000000,M03,ORD-1637-B1,225,1,ORD-1637
2024-07-01 10:00:00.000000,M03,ORD-1637-B2,225,1,ORD-1637
2024-07-01 12:00:00.000000,M03,ORD-1637-B3,226,0,ORD-1637
2024-07-01 15:50:20.796948,M03,ORD-1638-B1,195,24,ORD-1638
2024-07-01 17:50:20.796948,M03,ORD-1638-B2,186,33,ORD-1638
2024-07-01 19:50:20.796948,M03,ORD-1638-B3,189,30,ORD-1638
2024-07-01 21:50:20.796948,M03,ORD-1638-B4,195,24,ORD-1638
2024-07-02 08:00:00.000000,M02,ORD-1639-B1,459,3,ORD-1639
2024-07-02 10:00:00.000000,M02,ORD-1639-B2,462,0,ORD-1639
2024-07-02 12:00:00.000000,M02,ORD-1639-B3,459,3,ORD-1639
2024-07-02 14:00:00.000000,M02,ORD-1639-B4,460,2,ORD-1639
2024-07-02 08:00:00.000000,M03,ORD-1640-B1,290,2,ORD-1640
2024-07-02 10:00:00.000000,M03,ORD-1640-B2,291,1,ORD-1640
2024-07-02 14:38:02.822686,M03,ORD-1641-B1,201,0,ORD-1641
2024-07-02 16:38:02.822686,M03,ORD-1641-B2,200,1,ORD-1641
2024-07-02 18:38:02.822686,M03,ORD-1641-B3,201,0,ORD-1641
2024-07-02 20:38:02.822686,M03,ORD-1641-B4,200,1,ORD-1641
2024-07-02 22:38:02.822686,M03,ORD-1641-B5,200,1,ORD-1641
2024-07-03 08:00:00.000000,M01,ORD-1642-B1,464,4,ORD-1642
2024-07-03 10:00:00.000000,M01,ORD-1642-B2,466,2,ORD-1642
2024-07-03 12:00:00.000000,M01,ORD-1642-B3,468,0,ORD-1642
2024-07-03 08:00:00.000000,M03,ORD-1643-B1,279,0,ORD-1643
2024-07-03 10:00:00.000000,M03,ORD-1643-B2,278,1,ORD-1643
2024-07-04 08:00:00.000000,M01,ORD-1644-B1,292,2,ORD-1644
2024-07-04 10:00:00.000000,M01,ORD-1644-B2,293,1,ORD-1644
2024-07-04 15:01:02.524877,M01,ORD-1645-B1,225,1,ORD-1645
2024-07-04 17:01:02.524877,M01,ORD-1645-B2,226,0,ORD-1645
2024-07-04 19:01:02.524877,M01,ORD-1645-B3,225,1,ORD-1645
2024-07-04 08:00:00.000000,M02,ORD-1646-B1,203,1,ORD-1646
2024-07-04 10:00:00.000000,M02,ORD-1646-B2,204,0,ORD-1646
2024-07-04 12:00:00.000000,M02,ORD-1646-B3,204,0,ORD-1646
2024-07-04 14:00:00.000000,M02,ORD-1646-B4,204,0,ORD-1646
2024-07-04 16:00:00.000000,M02,ORD-1646-B5,203,1,ORD-1646
2024-07-04 08:00:00.000000,M03,ORD-1647-B1,425,0,ORD-1647
2024-07-04 10:00:00.000000,M03,ORD-1647-B2,422,3,ORD-1647
2024-07-04 12:00:00.000000,M03,ORD-1647-B3,422,3,ORD-1647
2024-07-04 14:00:00.000000,M03,ORD-1647-B4,422,3,ORD-1647
2024-07-04 16:00:00.000000,M03,ORD-1647-B5,424,1,ORD-1647
2024-07-05 08:00:00.000000,M01,ORD-1648-B1,215,0,ORD-1648
2024-07-05 10:00:00.000000,M01,ORD-1648-B2,215,0,ORD-1648
2024-07-05 12:00:00.000000,M01,ORD-1648-B3,214,1,ORD-1648
2024-07-05 14:00:00.000000,M01,ORD-1648-B4,215,0,ORD-1648
2024-07-05 16:00:00.000000,M01,ORD-1648-B5,213,2,ORD-1648
2024-07-05 08:00:00.000000,M02,ORD-1649-B1,204,0,ORD-1649
2024-07-05 10:00:00.000000,M02,ORD-1649-B2,202,2,ORD-1649
2024-07-05 12:00:00.000000,M02,ORD-1649-B3,203,1,ORD-1649
2024-07-05 14:00:00.000000,M02,ORD-1649-B4,203,1,ORD-1649
2024-07-05 16:00:00.000000,M02,ORD-1649-B5,203,1,ORD-1649
2024-07-05 08:00:00.000000,M03,ORD-1650-B1,464,4,ORD-1650
2024-07-05 10:00:00.000000,M03,ORD-1650-B2,468,0,ORD-1650
2024-07-05 12:00:00.000000,M03,ORD-1650-B3,468,0,ORD-1650
2024-07-05 14:00:00.000000,M03,ORD-1650-B4,464,4,ORD-1650
2024-07-05 16:00:00.000000,M03,ORD-1650-B5,468,0,ORD-1650
2024-07-06 08:00:00.000000,M01,ORD-1651-B1,408,75,ORD-1651
2024-07-06 10:00:00.000000,M01,ORD-1651-B2,389,94,ORD-1651
2024-07-06 12:00:00.000000,M01,ORD-1651-B3,406,77,ORD-1651
2024-07-06 08:00:00.000000,M02,ORD-1652-B1,409,3,ORD-1652
2024-07-06 10:00:00.000000,M02,ORD-1652-B2,410,2,ORD-1652
2024-07-06 12:00:00.000000,M02,ORD-1652-B3,408,4,ORD-1652
2024-07-06 14:00:00.000000,M02,ORD-1652-B4,410,2,ORD-1652
2024-07-06 16:00:00.000000,M02,ORD-1652-B5,412,0,ORD-1652
2024-07-07 08:00:00.000000,M01,ORD-1653-B1,413,3,ORD-1653
2024-07-07 10:00:00.000000,M01,ORD-1653-B2,413,3,ORD-1653
2024-07-07 12:00:00.000000,M01,ORD-1653-B3,416,0,ORD-1653
2024-07-07 14:00:00.000000,M01,ORD-1653-B4,414,2,ORD-1653
2024-07-07 16:00:00.000000,M01,ORD-1653-B5,413,3,ORD-1653
2024-07-07 08:00:00.000000,M02,ORD-1654-B1,490,4,ORD-1654
2024-07-07 10:00:00.000000,M02,ORD-1654-B2,490,4,ORD-1654
2024-07-07 12:00:00.000000,M02,ORD-1654-B3,492,2,ORD-1654
2024-07-07 14:00:00.000000,M02,ORD-1654-B4,490,4,ORD-1654
2024-07-07 18:27:05.435099,M02,ORD-1655-B1,200,0,ORD-1655
2024-07-07 20:27:05.435099,M02,ORD-1655-B2,200,0,ORD-1655
2024-07-07 22:27:05.435099,M02,ORD-1655-B3,199,1,ORD-1655
2024-07-07 08:00:00.000000,M03,ORD-1656-B1,202,1,ORD-1656
2024-07-07 10:00:00.000000,M03,ORD-1656-B2,202,1,ORD-1656
2024-07-07 12:00:00.000000,M03,ORD-1656-B3,203,0,ORD-1656
2024-07-07 14:00:00.000000,M03,ORD-1656-B4,203,0,ORD-1656
2024-07-07 16:00:00.000000,M03,ORD-1656-B5,203,0,ORD-1656
2024-07-08 08:00:00.000000,M02,ORD-1657-B1,438,0,ORD-1657
2024-07-08 10:00:00.000000,M02,ORD-1657-B2,435,3,ORD-1657
2024-07-08 08:00:00.000000,M03,ORD-1658-B1,255,2,ORD-1658
2024-07-08 10:00:00.000000,M03,ORD-1658-B2,257,0,ORD-1658
2024-07-08 12:00:00.000000,M03,ORD-1658-B3,256,1,ORD-1658
2024-07-09 08:00:00.000000,M03,ORD-1659-B1,502,86,ORD-1659
2024-07-09 10:00:00.000000,M03,ORD-1659-B2,510,78,ORD-1659
2024-07-09 15:17:13.397295,M03,ORD-1660-B1,204,1,ORD-1660
2024-07-09 17:17:13.397295,M03,ORD-1660-B2,205,0,ORD-1660
2024-07-09 19:17:13.397295,M03,ORD-1660-B3,205,0,ORD-1660
2024-07-09 21:17:13.397295,M03,ORD-1660-B4,205,0,ORD-1660
2024-07-09 23:17:13.397295,M03,ORD-1660-B5,205,0,ORD-1660
2024-07-10 08:00:00.000000,M01,ORD-1661-B1,264,2,ORD-1661
2024-07-10 10:00:00.000000,M01,ORD-1661-B2,265,1,ORD-1661
2024-07-10 12:00:00.000000,M01,ORD-1661-B3,265,1,ORD-1661
2024-07-10 08:00:00.000000,M03,ORD-1662-B1,520,1,ORD-1662
2024-07-10 10:00:00.000000,M03,ORD-1662-B2,519,2,ORD-1662
2024-07-10 14:42:49.524558,M03,ORD-1663-B1,491,2,ORD-1663
2024-07-10 16:42:49.524558,M03,ORD-1663-B2,489,4,ORD-1663
2024-07-10 18:42:49.524558,M03,ORD-1663-B3,491,2,ORD-1663
2024-07-10 20:42:49.524558,M03,ORD-1663-B4,493,0,ORD-1663
2024-07-11 08:00:00.000000,M01,ORD-1664-B1,243,2,ORD-1664
2024-07-11 10:00:00.000000,M01,ORD-1664-B2,244,1,ORD-1664
2024-07-11 12:00:00.000000,M01,ORD-1664-B3,244,1,ORD-1664
2024-07-11 16:18:08.947900,M01,ORD-1665-B1,450,1,ORD-1665
2024-07-11 18:18:08.947900,M01,ORD-1665-B2,449,2,ORD-1665
2024-07-11 08:00:00.000000,M03,ORD-1666-B1,542,1,ORD-1666
2024-07-11 10:00:00.000000,M03,ORD-1666-B2,540,3,ORD-1666
2024-07-11 14:32:59.303981,M03,ORD-1667-B1,220,0,ORD-1667
2024-07-11 16:32:59.303981,M03,ORD-1667-B2,219,1,ORD-1667
2024-07-11 18:32:59.303981,M03,ORD-1667-B3,219,1,ORD-1667
2024-07-11 20:32:59.303981,M03,ORD-1667-B4,219,1,ORD-1667
2024-07-11 22:32:59.303981,M03,ORD-1667-B5,220,0,ORD-1667
2024-07-12 08:00:00.000000,M01,ORD-1668-B1,403,1,ORD-1668
2024-07-12 10:00:00.000000,M01,ORD-1668-B2,404,0,ORD-1668
2024-07-12 12:00:00.000000,M01,ORD-1668-B3,402,2,ORD-1668
2024-07-12 15:28:42.183972,M01,ORD-1669-B1,414,3,ORD-1669
2024-07-12 17:28:42.183972,M01,ORD-1669-B2,417,0,ORD-1669
2024-07-12 19:28:42.183972,M01,ORD-1669-B3,417,0,ORD-1669
2024-07-12 21:28:42.183972,M01,ORD-1669-B4,413,4,ORD-1669
2024-07-12 23:28:42.183972,M01,ORD-1669-B5,417,0,ORD-1669
2024-07-12 08:00:00.000000,M03,ORD-1670-B1,200,1,ORD-1670
2024-07-12 10:00:00.000000,M03,ORD-1670-B2,201,0,ORD-1670
2024-07-12 13:27:34.134041,M03,ORD-1671-B1,239,0,ORD-1671
2024-07-12 15:27:34.134041,M03,ORD-1671-B2,239,0,ORD-1671
2024-07-12 17:27:34.134041,M03,ORD-1671-B3,239,0,ORD-1671
2024-07-12 19:27:34.134041,M03,ORD-1671-B4,239,0,ORD-1671
2024-07-13 08:00:00.000000,M02,ORD-1672-B1,224,0,ORD-1672
2024-07-13 10:00:00.000000,M02,ORD-1672-B2,224,0,ORD-1672
2024-07-13 12:00:00.000000,M02,ORD-1672-B3,222,2,ORD-1672
2024-07-13 14:00:00.000000,M02,ORD-1672-B4,224,0,ORD-1672
2024-07-14 08:00:00.000000,M01,ORD-1673-B1,213,0,ORD-1673
2024-07-14 10:00:00.000000,M01,ORD-1673-B2,213,0,ORD-1673
2024-07-14 12:00:00.000000,M01,ORD-1673-B3,213,0,ORD-1673
2024-07-14 14:00:00.000000,M01,ORD-1673-B4,213,0,ORD-1673
2024-07-14 17:32:05.198602,M01,ORD-1674-B1,204,0,ORD-1674
2024-07-14 19:32:05.198602,M01,ORD-1674-B2,203,1,ORD-1674
2024-07-14 21:32:05.198602,M01,ORD-1674-B3,203,1,ORD-1674
2024-07-14 23:32:05.198602,M01,ORD-1674-B4,203,1,ORD-1674
2024-07-14 08:00:00.000000,M02,ORD-1675-B1,453,4,ORD-1675
2024-07-14 10:00:00.000000,M02,ORD-1675-B2,457,0,ORD-1675
2024-07-14 12:00:00.000000,M02,ORD-1675-B3,456,1,ORD-1675
2024-07-14 14:00:00.000000,M02,ORD-1675-B4,454,3,ORD-1675
2024-07-14 16:00:00.000000,M02,ORD-1675-B5,454,3,ORD-1675
2024-07-15 08:00:00.000000,M02,ORD-1676-B1,441,2,ORD-1676
2024-07-15 10:00:00.000000,M02,ORD-1676-B2,441,2,ORD-1676
2024-07-15 12:00:00.000000,M02,ORD-1676-B3,443,0,ORD-1676
2024-07-15 08:00:00.000000,M03,ORD-1677-B1,410,0,ORD-1677
2024-07-15 10:00:00.000000,M03,ORD-1677-B2,407,3,ORD-1677
2024-07-15 12:00:00.000000,M03,ORD-1677-B3,407,3,ORD-1677
2024-07-15 14:00:00.000000,M03,ORD-1677-B4,410,0,ORD-1677
2024-07-16 08:00:00.000000,M01,ORD-1678-B1,568,2,ORD-1678
2024-07-16 10:00:00.000000,M01,ORD-1678-B2,566,4,ORD-1678
2024-07-16 14:50:16.394602,M01,ORD-1679-B1,264,1,ORD-1679
2024-07-16 16:50:16.394602,M01,ORD-1679-B2,263,2,ORD-1679
2024-07-16 18:50:16.394602,M01,ORD-1679-B3,264,1,ORD-1679
2024-07-16 08:00:00.000000,M02,ORD-1680-B1,218,1,ORD-1680
2024-07-16 10:00:00.000000,M02,ORD-1680-B2,217,2,ORD-1680
2024-07-16 08:00:00.000000,M03,ORD-1681-B1,239,0,ORD-1681
2024-07-16 10:00:00.000000,M03,ORD-1681-B2,238,1,ORD-1681
2024-07-16 12:00:00.000000,M03,ORD-1681-B3,239,0,ORD-1681
2024-07-16 14:00:00.000000,M03,ORD-1681-B4,237,2,ORD-1681
2024-07-16 16:00:00.000000,M03,ORD-1681-B5,239,0,ORD-1681
2024-07-17 08:00:00.000000,M01,ORD-1682-B1,415,1,ORD-1682
2024-07-17 10:00:00.000000,M01,ORD-1682-B2,416,0,ORD-1682
2024-07-17 08:00:00.000000,M02,ORD-1683-B1,482,3,ORD-1683
2024-07-17 10:00:00.000000,M02,ORD-1683-B2,484,1,ORD-1683
2024-07-17 12:00:00.000000,M02,ORD-1683-B3,485,0,ORD-1683
2024-07-17 14:00:00.000000,M02,ORD-1683-B4,484,1,ORD-1683
2024-07-17 08:00:00.000000,M03,ORD-1684-B1,415,2,ORD-1684
2024-07-17 10:00:00.000000,M03,ORD-1684-B2,416,1,ORD-1684
2024-07-17 13:04:17.234504,M03,ORD-1685-B1,491,2,ORD-1685
2024-07-17 15:04:17.234504,M03,ORD-1685-B2,489,4,ORD-1685
2024-07-17 17:04:17.234504,M03,ORD-1685-B3,490,3,ORD-1685
2024-07-18 08:00:00.000000,M01,ORD-1686-B1,405,0,ORD-1686
2024-07-18 10:00:00.000000,M01,ORD-1686-B2,403,2,ORD-1686
2024-07-18 12:00:00.000000,M01,ORD-1686-B3,402,3,ORD-1686
2024-07-18 14:00:00.000000,M01,ORD-1686-B4,404,1,ORD-1686
2024-07-18 16:00:00.000000,M01,ORD-1686-B5,402,3,ORD-1686
2024-07-18 08:00:00.000000,M02,ORD-1687-B1,425,0,ORD-1687
2024-07-18 10:00:00.000000,M02,ORD-1687-B2,425,0,ORD-1687
2024-07-18 12:00:00.000000,M02,ORD-1687-B3,424,1,ORD-1687
2024-07-18 14:55:43.470832,M02,ORD-1688-B1,228,2,ORD-1688
2024-07-18 16:55:43.470832,M02,ORD-1688-B2,230,0,ORD-1688
2024-07-18 18:55:43.470832,M02,ORD-1688-B3,229,1,ORD-1688
2024-07-18 20:55:43.470832,M02,ORD-1688-B4,230,0,ORD-1688
2024-07-18 08:00:00.000000,M03,ORD-1689-B1,446,1,ORD-1689
2024-07-18 10:00:00.000000,M03,ORD-1689-B2,446,1,ORD-1689
2024-07-19 08:00:00.000000,M01,ORD-1690-B1,544,2,ORD-1690
2024-07-19 10:00:00.000000,M01,ORD-1690-B2,542,4,ORD-1690
2024-07-19 08:00:00.000000,M03,ORD-1691-B1,187,44,ORD-1691
2024-07-19 10:00:00.000000,M03,ORD-1691-B2,187,44,ORD-1691
2024-07-19 12:00:00.000000,M03,ORD-1691-B3,201,30,ORD-1691
2024-07-19 14:00:00.000000,M03,ORD-1691-B4,202,29,ORD-1691
2024-07-20 08:00:00.000000,M02,ORD-1692-B1,437,0,ORD-1692
2024-07-20 10:00:00.000000,M02,ORD-1692-B2,435,2,ORD-1692
2024-07-20 12:00:00.000000,M02,ORD-1692-B3,437,0,ORD-1692
2024-07-20 14:00:00.000000,M02,ORD-1692-B4,435,2,ORD-1692
2024-07-21 08:00:00.000000,M01,ORD-1693-B1,222,0,ORD-1693
2024-07-21 10:00:00.000000,M01,ORD-1693-B2,222,0,ORD-1693
2024-07-21 12:59:14.616470,M01,ORD-1694-B1,232,1,ORD-1694
2024-07-21 14:59:14.616470,M01,ORD-1694-B2,232,1,ORD-1694
2024-07-21 16:59:14.616470,M01,ORD-1694-B3,232,1,ORD-1694
2024-07-21 18:59:14.616470,M01,ORD-1694-B4,232,1,ORD-1694
2024-07-21 08:00:00.000000,M02,ORD-1695-B1,470,1,ORD-1695
2024-07-21 10:00:00.000000,M02,ORD-1695-B2,467,4,ORD-1695
2024-07-21 12:00:00.000000,M02,ORD-1695-B3,467,4,ORD-1695
2024-07-21 14:00:00.000000,M02,ORD-1695-B4,470,1,ORD-1695
2024-07-21 16:00:00.000000,M02,ORD-1695-B5,468,3,ORD-1695
2024-07-22 08:00:00.000000,M01,ORD-1696-B1,489,1,ORD-1696
2024-07-22 10:00:00.000000,M01,ORD-1696-B2,490,0,ORD-1696
2024-07-22 12:00:00.000000,M01,ORD-1696-B3,487,3,ORD-1696
2024-07-22 16:45:12.897607,M01,ORD-1697-B1,501,0,ORD-1697
2024-07-22 18:45:12.897607,M01,ORD-1697-B2,500,1,ORD-1697
2024-07-22 20:45:12.897607,M01,ORD-1697-B3,501,0,ORD-1697
2024-07-22 08:00:00.000000,M02,ORD-1698-B1,449,4,ORD-1698
2024-07-22 10:00:00.000000,M02,ORD-1698-B2,453,0,ORD-1698
2024-07-22 13:58:03.973468,M02,ORD-1699-B1,429,2,ORD-1699
2024-07-22 15:58:03.973468,M02,ORD-1699-B2,430,1,ORD-1699
2024-07-22 17:58:03.973468,M02,ORD-1699-B3,431,0,ORD-1699
2024-07-22 19:58:03.973468,M02,ORD-1699-B4,430,1,ORD-1699
2024-07-22 21:58:03.973468,M02,ORD-1699-B5,430,1,ORD-1699
2024-07-22 08:00:00.000000,M03,ORD-1700-B1,269,1,ORD-1700
2024-07-22 10:00:00.000000,M03,ORD-1700-B2,268,2,ORD-1700
2024-07-22 14:00:29.107334,M03,ORD-1701-B1,211,0,ORD-1701
2024-07-22 16:00:29.107334,M03,ORD-1701-B2,211,0,ORD-1701
2024-07-22 18:00:29.107334,M03,ORD-1701-B3,211,0,ORD-1701
2024-07-22 20:00:29.107334,M03,ORD-1701-B4,211,0,ORD-1701
2024-07-23 08:00:00.000000,M03,ORD-1702-B1,225,1,ORD-1702
2024-07-23 10:00:00.000000,M03,ORD-1702-B2,226,0,ORD-1702
2024-07-23 12:00:00.000000,M03,ORD-1702-B3,226,0,ORD-1702
2024-07-23 14:00:00.000000,M03,ORD-1702-B4,226,0,ORD-1702
2024-07-24 08:00:00.000000,M02,ORD-1703-B1,284,1,ORD-1703
2024-07-24 10:00:00.000000,M02,ORD-1703-B2,283,2,ORD-1703
2024-07-24 08:00:00.000000,M03,ORD-1704-B1,265,1,ORD-1704
2024-07-24 10:00:00.000000,M03,ORD-1704-B2,264,2,ORD-1704
2024-07-24 12:00:00.000000,M03,ORD-1704-B3,264,2,ORD-1704
2024-07-24 16:30:58.795974,M03,ORD-1705-B1,433,1,ORD-1705
2024-07-24 18:30:58.795974,M03,ORD-1705-B2,434,0,ORD-1705
2024-07-24 20:30:58.795974,M03,ORD-1705-B3,430,4,ORD-1705
2024-07-25 08:00:00.000000,M02,ORD-1706-B1,226,1,ORD-1706
2024-07-25 10:00:00.000000,M02,ORD-1706-B2,226,1,ORD-1706
2024-07-25 12:00:00.000000,M02,ORD-1706-B3,227,0,ORD-1706
2024-07-25 14:00:00.000000,M02,ORD-1706-B4,227,0,ORD-1706
2024-07-25 16:00:00.000000,M02,ORD-1706-B5,226,1,ORD-1706
2024-07-25 08:00:00.000000,M03,ORD-1707-B1,216,1,ORD-1707
2024-07-25 10:00:00.000000,M03,ORD-1707-B2,217,0,ORD-1707
2024-07-25 12:00:00.000000,M03,ORD-1707-B3,216,1,ORD-1707
2024-07-25 14:00:00.000000,M03,ORD-1707-B4,215,2,ORD-1707
2024-07-25 16:00:00.000000,M03,ORD-1707-B5,216,1,ORD-1707
2024-07-26 08:00:00.000000,M01,ORD-1708-B1,221,0,ORD-1708
2024-07-26 10:00:00.000000,M01,ORD-1708-B2,221,0,ORD-1708
2024-07-26 12:00:00.000000,M01,ORD-1708-B3,220,1,ORD-1708
2024-07-26 14:00:00.000000,M01,ORD-1708-B4,221,0,ORD-1708
2024-07-26 17:27:31.799244,M01,ORD-1709-B1,253,0,ORD-1709
2024-07-26 19:27:31.799244,M01,ORD-1709-B2,251,2,ORD-1709
2024-07-26 08:00:00.000000,M03,ORD-1710-B1,480,3,ORD-1710
2024-07-26 10:00:00.000000,M03,ORD-1710-B2,483,0,ORD-1710
2024-07-26 12:00:00.000000,M03,ORD-1710-B3,483,0,ORD-1710
2024-07-27 08:00:00.000000,M01,ORD-1711-B1,203,1,ORD-1711
2024-07-27 10:00:00.000000,M01,ORD-1711-B2,204,0,ORD-1711
2024-07-27 08:00:00.000000,M03,ORD-1712-B1,236,2,ORD-1712
2024-07-27 10:00:00.000000,M03,ORD-1712-B2,238,0,ORD-1712
2024-07-27 12:00:00.000000,M03,ORD-1712-B3,238,0,ORD-1712
2024-07-27 14:00:00.000000,M03,ORD-1712-B4,238,0,ORD-1712
2024-07-27 16:00:00.000000,M03,ORD-1712-B5,236,2,ORD-1712
2024-07-28 08:00:00.000000,M01,ORD-1713-B1,507,3,ORD-1713
2024-07-28 10:00:00.000000,M01,ORD-1713-B2,508,2,ORD-1713
2024-07-28 12:00:00.000000,M01,ORD-1713-B3,510,0,ORD-1713
2024-07-28 17:06:38.308389,M01,ORD-1714-B1,512,0,ORD-1714
2024-07-28 19:06:38.308389,M01,ORD-1714-B2,511,1,ORD-1714
2024-07-28 08:00:00.000000,M02,ORD-1715-B1,214,1,ORD-1715
2024-07-28 10:00:00.000000,M02,ORD-1715-B2,215,0,ORD-1715
2024-07-28 12:00:00.000000,M02,ORD-1715-B3,215,0,ORD-1715
2024-07-28 14:00:00.000000,M02,ORD-1715-B4,214,1,ORD-1715
2024-07-28 16:00:00.000000,M02,ORD-1715-B5,215,0,ORD-1715
2024-07-28 08:00:00.000000,M03,ORD-1716-B1,208,1,ORD-1716
2024-07-28 10:00:00.000000,M03,ORD-1716-B2,209,0,ORD-1716
2024-07-28 12:00:00.000000,M03,ORD-1716-B3,209,0,ORD-1716
2024-07-28 14:00:00.000000,M03,ORD-1716-B4,208,1,ORD-1716
2024-07-28 16:00:00.000000,M03,ORD-1716-B5,208,1,ORD-1716
2024-07-29 08:00:00.000000,M01,ORD-1717-B1,485,0,ORD-1717
2024-07-29 10:00:00.000000,M01,ORD-1717-B2,485,0,ORD-1717
2024-07-29 12:00:00.000000,M01,ORD-1717-B3,481,4,ORD-1717
2024-07-29 14:00:00.000000,M01,ORD-1717-B4,482,3,ORD-1717
2024-07-29 08:00:00.000000,M02,ORD-1718-B1,237,1,ORD-1718
2024-07-29 10:00:00.000000,M02,ORD-1718-B2,236,2,ORD-1718
2024-07-29 12:00:00.000000,M02,ORD-1718-B3,237,1,ORD-1718
2024-07-29 14:00:00.000000,M02,ORD-1718-B4,238,0,ORD-1718
