order_id,product_type,machine_id,start_time,end_time,qty_target
ORD-1563,Product_B,M01,2024-06-10 12:24:28.542565,2024-06-10 19:28:53.720817,1414
ORD-1564,Product_B,M03,2024-06-10 06:00:00.000000,2024-06-10 16:17:32.321959,2058
ORD-1565,Product_A,M03,2024-06-10 16:50:32.321959,2024-06-10 21:11:57.504240,435
ORD-1566,Product_A,M03,2024-06-11 06:00:00.000000,2024-06-11 15:34:50.564887,958
ORD-1567,Product_A,M03,2024-06-11 16:13:50.564887,2024-06-11 22:09:00.855882,591
ORD-1568,Product_B,M01,2024-06-12 06:00:00.000000,2024-06-12 13:01:11.070033,1403
ORD-1569,Product_B,M01,2024-06-12 14:24:11.070033,2024-06-12 19:53:39.336345,1098
ORD-1570,Product_B,M03,2024-06-12 06:00:00.000000,2024-06-12 17:46:09.349866,2353
ORD-1571,Product_B,M02,2024-06-13 06:00:00.000000,2024-06-13 14:06:48.974117,1622
ORD-1572,Product_A,M02,2024-06-14 06:00:00.000000,2024-06-14 11:36:51.258866,561
ORD-1573,Product_A,M03,2024-06-14 06:00:00.000000,2024-06-14 13:21:45.199524,736
ORD-1574,Product_A,M03,2024-06-14 14:25:45.199524,2024-06-14 20:20:22.696140,591
ORD-1575,Product_B,M01,2024-06-15 06:00:00.000000,2024-06-15 16:03:15.124284,2010
ORD-1576,Product_A,M01,2024-06-15 17:16:15.124284,2024-06-15 23:07:50.735509,585
ORD-1577,Product_A,M02,2024-06-15 06:00:00.000000,2024-06-15 10:01:43.660793,402
ORD-1578,Product_A,M02,2024-06-15 10:58:43.660793,2024-06-15 16:27:51.287245,548
ORD-1579,Product_A,M03,2024-06-15 06:00:00.000000,2024-06-15 11:34:34.866007,557
ORD-1580,Product_B,M03,2024-06-15 12:54:34.866007,2024-06-15 19:43:56.021633,1364
ORD-1581,Product_A,M01,2024-06-16 06:00:00.000000,2024-06-16 14:43:08.925626,871
ORD-1582,Product_A,M02,2024-06-16 06:00:00.000000,2024-06-16 12:24:53.427507,641
ORD-1583,Product_A,M03,2024-06-16 06:00:00.000000,2024-06-16 17:06:12.882573,1110
ORD-1584,Product_A,M01,2024-06-17 06:00:00.000000,2024-06-17 14:12:53.529901,821
ORD-1585,Product_A,M01,2024-06-17 14:55:53.529901,2024-06-17 23:31:11.882296,858
ORD-1586,Product_A,M02,2024-06-17 06:00:00.000000,2024-06-17 14:25:14.128747,842
ORD-1587,Product_B,M02,2024-06-17 15:06:14.128747,2024-06-17 20:42:32.716539,1121
ORD-1588,Product_A,M03,2024-06-17 06:00:00.000000,2024-06-17 13:12:48.728740,721
ORD-1589,Product_B,M03,2024-06-17 13:59:48.728740,2024-06-17 19:16:23.857600,1055
ORD-1590,Product_A,M01,2024-06-18 06:00:00.000000,2024-06-18 12:28:40.932051,647
ORD-1591,Product_B,M01,2024-06-18 12:59:40.932051,2024-06-18 20:39:23.583863,1532
ORD-1592,Product_B,M03,2024-06-18 06:00:00.000000,2024-06-18 14:47:04.087121,1756
ORD-1593,Product_A,M03,2024-06-18 15:59:04.087121,2024-06-18 23:12:08.737714,721
ORD-1594,Product_B,M01,2024-06-19 06:00:00.000000,2024-06-19 13:52:38.158431,1575
ORD-1595,Product_B,M02,2024-06-19 06:00:00.000000,2024-06-19 17:00:03.299066,2200
ORD-1596,Product_A,M03,2024-06-19 06:00:00.000000,2024-06-19 16:43:48.712864,1073
ORD-1597,Product_A,M01,2024-06-20 06:00:00.000000,2024-06-20 14:17:38.585578,829
ORD-1598,Product_A,M01,2024-06-20 15:18:38.585578,2024-06-20 21:40:41.472344,636
ORD-1599,Product_B,M02,2024-06-20 06:00:00.000000,2024-06-20 14:29:58.402787,1699
ORD-1600,Product_B,M02,2024-06-20 15:10:58.402787,2024-06-20 21:39:52.546066,1296
ORD-1601,Product_B,M03,2024-06-20 06:00:00.000000,2024-06-20 15:57:34.872935,1991
ORD-1602,Product_B,M01,2024-06-21 06:00:00.000000,2024-06-21 17:14:08.867711,2247
ORD-1603,Product_B,M02,2024-06-21 06:00:00.000000,2024-06-21 17:32:02.564289,2306
ORD-1604,Product_B,M03,2024-06-21 06:00:00.000000,2024-06-21 11:26:25.165852,1088
ORD-1605,Product_B,M03,2024-06-21 12:56:25.165852,2024-06-21 18:57:38.134393,1204
ORD-1606,Product_B,M01,2024-06-22 06:00:00.000000,2024-06-22 10:42:49.197157,942
ORD-1607,Product_B,M01,2024-06-22 12:06:49.197157,2024-06-22 21:43:29.642251,1922
ORD-1608,Product_B,M02,2024-06-22 06:00:00.000000,2024-06-22 14:53:18.158693,1777
ORD-1609,Product_B,M03,2024-06-22 06:00:00.000000,2024-06-22 17:20:17.459020,2267
ORD-1610,Product_A,M01,2024-06-23 06:00:00.000000,2024-06-23 11:55:35.691359,592
ORD-1611,Product_A,M01,2024-06-23 12:49:35.691359,2024-06-23 17:11:53.111600,437
ORD-1612,Product_B,M03,2024-06-23 06:00:00.000000,2024-06-23 12:42:19.630141,1341
ORD-1613,Product_B,M01,2024-06-24 06:00:00.000000,2024-06-24 13:54:04.050978,1580
ORD-1614,Product_A,M02,2024-06-24 06:00:00.000000,2024-06-24 15:45:19.344993,975
ORD-1615,Product_B,M03,2024-06-24 06:00:00.000000,2024-06-24 14:39:38.946339,1732
ORD-1616,Product_A,M01,2024-06-25 06:00:00.000000,2024-06-25 11:33:50.596008,556
ORD-1617,Product_A,M02,2024-06-25 06:00:00.000000,2024-06-25 12:41:18.496270,668
ORD-1618,Product_B,M02,2024-06-26 06:00:00.000000,2024-06-26 11:42:13.632253,1140
ORD-1619,Product_B,M02,2024-06-26 12:23:13.632253,2024-06-26 23:47:28.514039,2280
ORD-1620,Product_A,M03,2024-06-26 06:00:00.000000,2024-06-26 16:14:20.960429,1023
ORD-1621,Product_B,M01,2024-06-27 06:00:00.000000,2024-06-27 13:08:55.964233,1429
ORD-1622,Product_A,M02,2024-06-27 06:00:00.000000,2024-06-27 10:14:31.730361,424
ORD-1623,Product_B,M02,2024-06-27 10:56:31.730361,2024-06-27 18:56:47.466901,1600
ORD-1624,Product_A,M03,2024-06-27 06:00:00.000000,2024-06-27 13:29:31.203578,749
ORD-1625,Product_A,M01,2024-06-28 06:00:00.000000,2024-06-28 17:55:42.559465,1192
ORD-1626,Product_B,M02,2024-06-28 06:00:00.000000,2024-06-28 15:26:49.072453,1889
ORD-1627,Product_B,M03,2024-06-28 06:00:00.000000,2024-06-28 15:12:36.054390,1842
ORD-1628,Product_A,M03,2024-06-28 15:59:36.054390,2024-06-28 21:45:07.228429,575
ORD-1629,Product_A,M01,2024-06-29 06:00:00.000000,2024-06-29 11:56:05.344529,593
ORD-1630,Product_A,M02,2024-06-29 06:00:00.000000,2024-06-29 13:26:41.369894,744
ORD-1631,Product_B,M03,2024-06-29 06:00:00.000000,2024-06-29 16:23:04.087225,2076
ORD-1632,Product_A,M01,2024-06-30 06:00:00.000000,2024-06-30 11:59:05.535029,598
ORD-1633,Product_A,M01,2024-06-30 13:29:05.535029,2024-06-30 17:36:38.673100,412
ORD-1634,Product_A,M02,2024-06-30 06:00:00.000000,2024-06-30 15:02:03.660588,903
ORD-1635,Product_A,M01,2024-07-01 06:00:00.000000,2024-07-01 12:44:31.109211,674
ORD-1636,Product_B,M02,2024-07-01 06:00:00.000000,2024-07-01 14:32:53.544969,1709
ORD-1637,Product_A,M03,2024-07-01 06:00:00.000000,2024-07-01 12:47:20.796948,678
ORD-1638,Product_A,M03,2024-07-01 13:50:20.796948,2024-07-01 22:35:56.918208,876
ORD-1639,Product_B,M02,2024-07-02 06:00:00.000000,2024-07-02 15:15:12.953053,1850
ORD-1640,Product_A,M03,2024-07-02 06:00:00.000000,2024-07-02 11:51:02.822686,585
ORD-1641,Product_A,M03,2024-07-02 12:38:02.822686,2024-07-02 22:42:53.096100,1008
ORD-1642,Product_B,M01,2024-07-03 06:00:00.000000,2024-07-03 13:01:35.623259,1405
ORD-1643,Product_A,M03,2024-07-03 06:00:00.000000,2024-07-03 11:35:19.080735,558
ORD-1644,Product_A,M01,2024-07-04 06:00:00.000000,2024-07-04 11:53:02.524877,588
ORD-1645,Product_A,M01,2024-07-04 13:01:02.524877,2024-07-04 19:48:42.050732,679
ORD-1646,Product_A,M02,2024-07-04 06:00:00.000000,2024-07-04 16:12:21.273920,1020
ORD-1647,Product_B,M03,2024-07-04 06:00:00.000000,2024-07-04 16:38:41.263761,2128
ORD-1648,Product_A,M01,2024-07-05 06:00:00.000000,2024-07-05 16:45:26.425388,1075
ORD-1649,Product_A,M02,2024-07-05 06:00:00.000000,2024-07-05 16:13:33.374081,1022
ORD-1650,Product_B,M03,2024-07-05 06:00:00.000000,2024-07-05 17:42:47.984791,2342
ORD-1651,Product_B,M01,2024-07-06 06:00:00.000000,2024-07-06 13:15:31.772797,1451
ORD-1652,Product_B,M02,2024-07-06 06:00:00.000000,2024-07-06 16:19:09.970360,2063
ORD-1653,Product_B,M01,2024-07-07 06:00:00.000000,2024-07-07 16:25:24.087937,2084
ORD-1654,Product_B,M02,2024-07-07 06:00:00.000000,2024-07-07 15:53:05.435099,1976
ORD-1655,Product_A,M02,2024-07-07 16:27:05.435099,2024-07-07 22:27:12.263128,600
ORD-1656,Product_A,M03,2024-07-07 06:00:00.000000,2024-07-07 16:11:20.631580,1018
ORD-1657,Product_B,M02,2024-07-08 06:00:00.000000,2024-07-08 10:22:49.063752,876
ORD-1658,Product_A,M03,2024-07-08 06:00:00.000000,2024-07-08 13:43:07.906688,771
ORD-1659,Product_B,M03,2024-07-09 06:00:00.000000,2024-07-09 11:53:13.397295,1177
ORD-1660,Product_A,M03,2024-07-09 13:17:13.397295,2024-07-09 23:33:38.061508,1027
ORD-1661,Product_A,M01,2024-07-10 06:00:00.000000,2024-07-10 13:58:58.031335,798
ORD-1662,Product_B,M03,2024-07-10 06:00:00.000000,2024-07-10 11:12:49.524558,1042
ORD-1663,Product_B,M03,2024-07-10 12:42:49.524558,2024-07-10 22:35:27.244860,1975
ORD-1664,Product_A,M01,2024-07-11 06:00:00.000000,2024-07-11 13:21:08.947900,735
ORD-1665,Product_B,M01,2024-07-11 14:18:08.947900,2024-07-11 18:48:45.417464,902
ORD-1666,Product_B,M03,2024-07-11 06:00:00.000000,2024-07-11 11:25:59.303981,1086
ORD-1667,Product_A,M03,2024-07-11 12:32:59.303981,2024-07-11 23:34:27.511297,1102
ORD-1668,Product_B,M01,2024-07-12 06:00:00.000000,2024-07-12 12:03:42.183972,1212
ORD-1669,Product_B,M01,2024-07-12 13:28:42.183972,2024-07-12 23:54:23.529680,2085
ORD-1670,Product_A,M03,2024-07-12 06:00:00.000000,2024-07-12 10:01:34.134041,402
ORD-1671,Product_A,M03,2024-07-12 11:27:34.134041,2024-07-12 21:03:12.692471,959
ORD-1672,Product_A,M02,2024-07-13 06:00:00.000000,2024-07-13 14:58:07.177594,896
ORD-1673,Product_A,M01,2024-07-14 06:00:00.000000,2024-07-14 14:32:05.198602,853
ORD-1674,Product_A,M01,2024-07-14 15:32:05.198602,2024-07-14 23:42:04.801471,816
ORD-1675,Product_B,M02,2024-07-14 06:00:00.000000,2024-07-14 17:26:10.842063,2287
ORD-1676,Product_B,M02,2024-07-15 06:00:00.000000,2024-07-15 12:39:34.353020,1331
ORD-1677,Product_B,M03,2024-07-15 06:00:00.000000,2024-07-15 14:12:59.931692,1643
ORD-1678,Product_B,M01,2024-07-16 06:00:00.000000,2024-07-16 11:42:16.394602,1140
ORD-1679,Product_A,M01,2024-07-16 12:50:16.394602,2024-07-16 20:48:08.854988,796
ORD-1680,Product_A,M02,2024-07-16 06:00:00.000000,2024-07-16 10:23:25.155658,439
ORD-1681,Product_A,M03,2024-07-16 06:00:00.000000,2024-07-16 17:58:17.504885,1197
ORD-1682,Product_B,M01,2024-07-17 06:00:00.000000,2024-07-17 10:09:50.924954,832
ORD-1683,Product_B,M02,2024-07-17 06:00:00.000000,2024-07-17 15:42:17.925810,1940
ORD-1684,Product_B,M03,2024-07-17 06:00:00.000000,2024-07-17 10:10:17.234504,834
ORD-1685,Product_B,M03,2024-07-17 11:04:17.234504,2024-07-17 18:28:51.586367,1481
ORD-1686,Product_B,M01,2024-07-18 06:00:00.000000,2024-07-18 16:08:16.938994,2027
ORD-1687,Product_B,M02,2024-07-18 06:00:00.000000,2024-07-18 12:22:43.470832,1275
ORD-1688,Product_A,M02,2024-07-18 12:55:43.470832,2024-07-18 22:09:56.527413,923
ORD-1689,Product_B,M03,2024-07-18 06:00:00.000000,2024-07-18 10:28:22.570796,894
ORD-1690,Product_B,M01,2024-07-19 06:00:00.000000,2024-07-19 11:27:50.923290,1092
ORD-1691,Product_A,M03,2024-07-19 06:00:00.000000,2024-07-19 15:15:41.146308,926
ORD-1692,Product_B,M02,2024-07-20 06:00:00.000000,2024-07-20 14:44:27.260961,1748
ORD-1693,Product_A,M01,2024-07-21 06:00:00.000000,2024-07-21 10:27:14.616470,445
ORD-1694,Product_A,M01,2024-07-21 10:59:14.616470,2024-07-21 20:19:22.073287,933
ORD-1695,Product_B,M02,2024-07-21 06:00:00.000000,2024-07-21 17:47:52.521421,2359
ORD-1696,Product_B,M01,2024-07-22 06:00:00.000000,2024-07-22 13:21:12.897607,1470
ORD-1697,Product_B,M01,2024-07-22 14:45:12.897607,2024-07-22 22:16:59.293974,1505
ORD-1698,Product_B,M02,2024-07-22 06:00:00.000000,2024-07-22 10:32:03.973468,906
ORD-1699,Product_B,M02,2024-07-22 11:58:03.973468,2024-07-22 22:45:34.839950,2158
ORD-1700,Product_A,M03,2024-07-22 06:00:00.000000,2024-07-22 11:24:29.107334,540
ORD-1701,Product_A,M03,2024-07-22 12:00:29.107334,2024-07-22 20:28:35.907622,846
ORD-1702,Product_A,M03,2024-07-23 06:00:00.000000,2024-07-23 15:02:44.030404,904
ORD-1703,Product_A,M02,2024-07-24 06:00:00.000000,2024-07-24 11:42:26.539544,570
ORD-1704,Product_A,M03,2024-07-24 06:00:00.000000,2024-07-24 13:59:58.795974,799
ORD-1705,Product_B,M03,2024-07-24 14:30:58.795974,2024-07-24 21:02:25.424941,1304
ORD-1706,Product_A,M02,2024-07-25 06:00:00.000000,2024-07-25 17:23:23.929585,1138
ORD-1707,Product_A,M03,2024-07-25 06:00:00.000000,2024-07-25 16:51:10.457638,1085
ORD-1708,Product_A,M01,2024-07-26 06:00:00.000000,2024-07-26 14:51:31.799244,885
ORD-1709,Product_A,M01,2024-07-26 15:27:31.799244,2024-07-26 20:31:55.491872,507
ORD-1710,Product_B,M03,2024-07-26 06:00:00.000000,2024-07-26 13:15:00.201313,1450
ORD-1711,Product_A,M01,2024-07-27 06:00:00.000000,2024-07-27 10:04:52.649263,408
ORD-1712,Product_A,M03,2024-07-27 06:00:00.000000,2024-07-27 17:56:29.609131,1194
ORD-1713,Product_B,M01,2024-07-28 06:00:00.000000,2024-07-28 13:39:38.308389,1532
ORD-1714,Product_B,M01,2024-07-28 15:06:38.308389,2024-07-28 20:14:23.204869,1025
ORD-1715,Product_A,M02,2024-07-28 06:00:00.000000,2024-07-28 16:45:48.332449,1076
ORD-1716,Product_A,M03,2024-07-28 06:00:00.000000,2024-07-28 16:28:44.127841,1047
ORD-1717,Product_B,M01,2024-07-29 06:00:00.000000,2024-07-29 15:42:48.360242,1942
ORD-1718,Product_A,M02,2024-07-29 06:00:00.000000,2024-07-29 15:31:19.585662,952
ORD-1719,Product_A,M03,2024-07-29 06:00:00.000000,2024-07-29 13:49:15.219376,782
ORD-1720,Product_A,M03,2024-07-29 14:47:15.219376,2024-07-29 22:49:32.874232,803
ORD-1721,Product_B,M02,2024-07-30 06:00:00.000000,2024-07-30 17:20:37.779642,2268
ORD-1722,Product_B,M03,2024-07-30 06:00:00.000000,2024-07-30 12:11:16.006941,1237
ORD-1723,Product_A,M03,2024-07-30 13:00:16.006941,2024-07-30 19:13:57.019253,622
ORD-1724,Product_B,M01,2024-07-31 06:00:00.000000,2024-07-31 14:30:14.741525,1700
ORD-1725,Product_B,M01,2024-07-31 15:36:14.741525,2024-07-31 21:00:11.611562,1079
ORD-1726,Product_A,M02,2024-07-31 06:00:00.000000,2024-07-31 15:19:17.675729,932
ORD-1727,Product_B,M02,2024-07-31 16:34:17.675729,2024-07-31 22:58:50.277491,1281
ORD-1728,Product_A,M03,2024-07-31 06:00:00.000000,2024-07-31 16:41:36.631244,1069
ORD-1729,Product_B,M03,2024-07-31 17:53:36.631244,2024-07-31 23:40:13.141738,1155
ORD-1730,Product_A,M01,2024-08-01 06:00:00.000000,2024-08-01 13:12:28.768581,720
ORD-1731,Product_B,M02,2024-08-01 06:00:00.000000,2024-08-01 14:08:23.133724,1627
ORD-1732,Product_B,M02,2024-08-01 15:28:23.133724,2024-08-01 21:17:00.998179,1162
ORD-1733,Product_B,M03,2024-08-01 06:00:00.000000,2024-08-01 15:33:52.118898,1912
ORD-1734,Product_B,M01,2024-08-02 06:00:00.000000,2024-08-02 15:38:27.260948,1928
ORD-1735,Product_B,M02,2024-08-02 06:00:00.000000,2024-08-02 12:32:39.900412,1308
ORD-1736,Product_B,M02,2024-08-02 13:12:39.900412,2024-08-02 19:24:16.639562,1238
ORD-1737,Product_A,M03,2024-08-02 06:00:00.000000,2024-08-02 14:09:56.989425,816
ORD-1738,Product_B,M01,2024-08-03 06:00:00.000000,2024-08-03 11:52:50.308865,1176
ORD-1739,Product_A,M02,2024-08-03 06:00:00.000000,2024-08-03 16:04:28.496357,1007
ORD-1740,Product_B,M03,2024-08-03 06:00:00.000000,2024-08-03 17:33:49.540135,2312
ORD-1741,Product_A,M03,2024-08-03 18:30:49.540135,2024-08-03 23:03:22.171091,454
ORD-1742,Product_A,M01,2024-08-04 06:00:00.000000,2024-08-04 14:08:04.476378,813
ORD-1743,Product_A,M01,2024-08-04 15:11:04.476378,2024-08-04 20:49:02.975383,563
ORD-1744,Product_A,M02,2024-08-04 06:00:00.000000,2024-08-04 12:31:00.057866,651
ORD-1745,Product_B,M02,2024-08-04 13:59:00.057866,2024-08-04 23:21:38.695108,1875
ORD-1746,Product_A,M03,2024-08-04 06:00:00.000000,2024-08-04 11:52:54.509564,588
ORD-1747,Product_A,M03,2024-08-04 12:42:54.509564,2024-08-04 17:16:07.509252,455
ORD-1748,Product_A,M02,2024-08-05 06:00:00.000000,2024-08-05 16:11:05.650294,1018
ORD-1749,Product_A,M03,2024-08-05 06:00:00.000000,2024-08-05 11:32:40.647967,554
ORD-1750,Product_A,M03,2024-08-05 12:49:40.647967,2024-08-05 17:30:04.262145,467
ORD-1751,Product_A,M01,2024-08-06 06:00:00.000000,2024-08-06 10:36:54.885784,461
ORD-1752,Product_B,M01,2024-08-06 12:01:54.885784,2024-08-06 22:14:32.679133,2042
ORD-1753,Product_B,M02,2024-08-06 06:00:00.000000,2024-08-06 13:00:52.371970,1402
ORD-1754,Product_B,M02,2024-08-06 14:25:52.371970,2024-08-06 21:52:33.484925,1488
ORD-1755,Product_A,M03,2024-08-06 06:00:00.000000,2024-08-06 13:16:08.881052,726
ORD-1756,Product_B,M03,2024-08-06 14:01:08.881052,2024-08-06 21:07:09.150377,1420
ORD-1757,Product_A,M01,2024-08-07 06:00:00.000000,2024-08-07 11:07:03.523900,511
ORD-1758,Product_B,M01,2024-08-07 12:19:03.523900,2024-08-07 16:54:10.183228,917
ORD-1759,Product_B,M02,2024-08-07 06:00:00.000000,2024-08-07 17:14:58.481524,2249
ORD-1760,Product_B,M03,2024-08-07 06:00:00.000000,2024-08-07 16:01:24.925850,2004
ORD-1761,Product_B,M01,2024-08-08 06:00:00.000000,2024-08-08 12:20:30.217073,1268
ORD-1762,Product_A,M01,2024-08-08 13:08:30.217073,2024-08-08 22:38:33.134085,950
ORD-1763,Product_A,M02,2024-08-08 06:00:00.000000,2024-08-08 16:09:25.104428,1015
ORD-1764,Product_B,M03,2024-08-08 06:00:00.000000,2024-08-08 15:46:26.336698,1954
ORD-1765,Product_B,M03,2024-08-08 17:01:26.336698,2024-08-08 23:10:40.587151,1230
ORD-1766,Product_B,M01,2024-08-09 06:00:00.000000,2024-08-09 12:17:01.851298,1256
ORD-1767,Product_A,M01,2024-08-09 13:15:01.851298,2024-08-09 23:15:03.421346,1000
ORD-1768,Product_A,M02,2024-08-09 06:00:00.000000,2024-08-09 11:31:41.200431,552
ORD-1769,Product_B,M03,2024-08-09 06:00:00.000000,2024-08-09 10:11:25.735157,838
ORD-1770,Product_B,M01,2024-08-10 06:00:00.000000,2024-08-10 13:43:06.811875,1543
ORD-1771,Product_A,M03,2024-08-10 06:00:00.000000,2024-08-10 14:31:29.606138,852
ORD-1772,Product_A,M02,2024-08-11 06:00:00.000000,2024-08-11 17:41:59.833546,1169
ORD-1773,Product_A,M03,2024-08-11 06:00:00.000000,2024-08-11 11:06:35.702009,510
ORD-1774,Product_A,M01,2024-08-12 06:00:00.000000,2024-08-12 12:14:32.079650,624
ORD-1775,Product_B,M01,2024-08-12 13:30:32.079650,2024-08-12 17:37:13.028336,822
ORD-1776,Product_A,M02,2024-08-12 06:00:00.000000,2024-08-12 15:13:16.012688,922
ORD-1777,Product_A,M01,2024-08-13 06:00:00.000000,2024-08-13 15:59:38.021086,999
ORD-1778,Product_B,M01,2024-08-13 16:55:38.021086,2024-08-13 21:06:31.640467,836
ORD-1779,Product_A,M02,2024-08-13 06:00:00.000000,2024-08-13 10:04:19.392121,407
ORD-1780,Product_A,M02,2024-08-13 11:02:19.392121,2024-08-13 15:55:29.378661,488
ORD-1781,Product_B,M03,2024-08-13 06:00:00.000000,2024-08-13 16:06:41.189387,2022
ORD-1782,Product_B,M02,2024-08-14 06:00:00.000000,2024-08-14 14:01:55.540498,1606
ORD-1783,Product_A,M03,2024-08-14 06:00:00.000000,2024-08-14 16:10:48.657944,1018
ORD-1784,Product_A,M03,2024-08-14 17:14:48.657944,2024-08-14 22:35:06.791111,533
ORD-1785,Product_A,M01,2024-08-15 06:00:00.000000,2024-08-15 15:16:54.128681,928
ORD-1786,Product_A,M02,2024-08-15 06:00:00.000000,2024-08-15 10:38:17.170050,463
ORD-1787,Product_B,M02,2024-08-15 11:33:17.170050,2024-08-15 19:48:53.045849,1651
ORD-1788,Product_B,M03,2024-08-15 06:00:00.000000,2024-08-15 10:10:23.154095,834
ORD-1789,Product_B,M03,2024-08-15 11:24:23.154095,2024-08-15 22:15:32.470556,2170
ORD-1790,Product_A,M01,2024-08-16 06:00:00.000000,2024-08-16 16:48:43.488053,1081
ORD-1791,Product_B,M02,2024-08-16 06:00:00.000000,2024-08-16 15:33:49.734181,1912
ORD-1792,Product_A,M03,2024-08-16 06:00:00.000000,2024-08-16 17:26:17.294775,1143
ORD-1793,Product_B,M02,2024-08-17 06:00:00.000000,2024-08-17 14:45:31.599365,1751
ORD-1794,Product_B,M03,2024-08-17 06:00:00.000000,2024-08-17 10:40:17.744003,934
ORD-1795,Product_B,M03,2024-08-17 11:36:17.744003,2024-08-17 21:25:10.458723,1962
ORD-1796,Product_A,M02,2024-08-18 06:00:00.000000,2024-08-18 11:29:06.702588,548
ORD-1797,Product_A,M02,2024-08-18 12:44:06.702588,2024-08-18 18:49:25.310836,608
ORD-1798,Product_A,M03,2024-08-18 06:00:00.000000,2024-08-18 16:10:44.199356,1017
ORD-1799,Product_A,M01,2024-08-19 06:00:00.000000,2024-08-19 10:24:21.553478,440
ORD-1800,Product_B,M01,2024-08-19 11:05:21.553478,2024-08-19 16:07:20.869711,1006
ORD-1801,Product_B,M02,2024-08-19 06:00:00.000000,2024-08-19 17:04:42.230869,2215
ORD-1802,Product_A,M03,2024-08-19 06:00:00.000000,2024-08-19 13:45:51.920716,776
ORD-1803,Product_A,M03,2024-08-19 15:11:51.920716,2024-08-19 21:37:47.521017,643
ORD-1804,Product_B,M01,2024-08-20 06:00:00.000000,2024-08-20 13:10:51.216104,1436
ORD-1805,Product_B,M03,2024-08-20 06:00:00.000000,2024-08-20 16:23:03.982309,2076
ORD-1806,Product_A,M01,2024-08-21 06:00:00.000000,2024-08-21 14:25:24.803817,842
ORD-1807,Product_A,M02,2024-08-21 06:00:00.000000,2024-08-21 13:21:56.435261,736
ORD-1808,Product_B,M03,2024-08-21 06:00:00.000000,2024-08-21 11:53:43.816692,1179
ORD-1809,Product_B,M03,2024-08-21 13:10:43.816692,2024-08-21 17:41:59.047015,904
ORD-1810,Product_B,M01,2024-08-22 06:00:00.000000,2024-08-22 10:13:32.586337,845
ORD-1811,Product_A,M01,2024-08-22 10:52:32.586337,2024-08-22 15:26:02.139622,455
ORD-1812,Product_B,M02,2024-08-22 06:00:00.000000,2024-08-22 17:33:24.977380,2311
ORD-1813,Product_A,M03,2024-08-22 06:00:00.000000,2024-08-22 14:34:26.752138,857
ORD-1814,Product_A,M01,2024-08-23 06:00:00.000000,2024-08-23 16:30:52.188423,1051
ORD-1815,Product_B,M02,2024-08-23 06:00:00.000000,2024-08-23 10:42:46.177107,942
ORD-1816,Product_A,M03,2024-08-23 06:00:00.000000,2024-08-23 10:25:18.607288,442
ORD-1817,Product_B,M03,2024-08-23 11:17:18.607288,2024-08-23 21:24:13.156031,2023
ORD-1818,Product_A,M01,2024-08-24 06:00:00.000000,2024-08-24 15:47:03.094215,978
ORD-1819,Product_A,M02,2024-08-24 06:00:00.000000,2024-08-24 16:30:02.733951,1050
ORD-1820,Product_A,M03,2024-08-24 06:00:00.000000,2024-08-24 14:00:52.581185,801
ORD-1821,Product_A,M01,2024-08-25 06:00:00.000000,2024-08-25 17:52:40.792873,1187
ORD-1822,Product_B,M03,2024-08-25 06:00:00.000000,2024-08-25 14:48:44.058331,1762
ORD-1823,Product_B,M03,2024-08-25 16:12:44.058331,2024-08-25 20:35:42.693522,876
ORD-1824,Product_B,M01,2024-08-26 06:00:00.000000,2024-08-26 11:43:04.184982,1143
ORD-1825,Product_A,M01,2024-08-26 12:30:04.184982,2024-08-26 21:19:48.422144,882
ORD-1826,Product_A,M02,2024-08-26 06:00:00.000000,2024-08-26 14:21:09.687130,835
ORD-1827,Product_A,M02,2024-08-26 15:12:09.687130,2024-08-26 19:16:41.360485,407
ORD-1828,Product_A,M03,2024-08-26 06:00:00.000000,2024-08-26 16:44:39.837269,1074
ORD-1829,Product_B,M01,2024-08-27 06:00:00.000000,2024-08-27 15:35:16.337332,1917
ORD-1830,Product_A,M03,2024-08-27 06:00:00.000000,2024-08-27 15:58:35.207576,997
ORD-1831,Product_A,M01,2024-08-28 06:00:00.000000,2024-08-28 10:32:41.406416,454
ORD-1832,Product_B,M01,2024-08-28 11:23:41.406416,2024-08-28 16:56:40.881277,1109
ORD-1833,Product_A,M02,2024-08-28 06:00:00.000000,2024-08-28 13:37:41.245810,762
ORD-1834,Product_B,M02,2024-08-28 14:13:41.245810,2024-08-28 19:27:42.987544,1046
ORD-1835,Product_B,M03,2024-08-28 06:00:00.000000,2024-08-28 11:05:39.604543,1018
ORD-1836,Product_A,M01,2024-08-29 06:00:00.000000,2024-08-29 12:46:31.811729,677
ORD-1837,Product_B,M02,2024-08-29 06:00:00.000000,2024-08-29 15:23:26.481451,1878
ORD-1838,Product_B,M03,2024-08-29 06:00:00.000000,2024-08-29 17:07:59.305640,2226
ORD-1839,Product_B,M01,2024-08-30 06:00:00.000000,2024-08-30 13:06:20.012504,1421
ORD-1840,Product_B,M01,2024-08-30 14:16:20.012504,2024-08-30 21:58:18.086915,1539
ORD-1841,Product_A,M02,2024-08-30 06:00:00.000000,2024-08-30 14:41:29.759862,869
ORD-1842,Product_B,M02,2024-08-30 15:15:29.759862,2024-08-30 22:54:01.072802,1528
ORD-1843,Product_A,M03,2024-08-30 06:00:00.000000,2024-08-30 10:18:10.284789,430
ORD-1844,Product_B,M03,2024-08-30 11:37:10.284789,2024-08-30 18:00:05.097265,1276
